ID,Course Code,Course Title,Credit Hours,Faculty,School,Lecture Hours,Tutorial Hours,Lab Hours,Student Type,Elective
1497,HRM722,Research Seminar in Performance Management,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1498,HRM821,Research Seminar in Compensation and Rewards,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1499,HRM823,Research Seminar in Recruitment and Selection of Organizational Talent,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1500,HRM801,Doctoral Dissertation Seminar (2)(Zemi 6),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1501,HRM730,Contemporary Issues in Talent Management,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1502,MGT731,Seminar in Management Theory,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1503,HRM732,Advanced Topics in Human Resource Management,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1504,HRM714,Collective Bargaining and Industrial Relations,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1505,MGT733,Managing High Performance Organizations,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1506,ECO638,Labor Economics,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1507,HRM639,Public Policy and Labor Law,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1508,HRM811,Contemporary Issues in Career Management,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1509,MGT812,Comparative Business and Management,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1510,HRM813,Advanced Topics in Leadership,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1511,FIN501,Master�s Thesis Foundation Seminar(Zemi 1),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1512,FIN502,Corporate Finance,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1513,FIN503,Financial Markets and Institutions,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1514,FIN504,Portfolio Management,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1515,FIN511,Business Analysis and Valuation Seminar,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1516,FIN513,Financial Risk Management,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1517,FIN507,Investment Management,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1518,FIN514,Topics in Financial Derivatives,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1519,FIN512,Corporate Governance and Control,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1520,AIS503,Contemporary Issues in Financial Accounting,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1521,FIN635,Managing Financial Crisis,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1522,FIN636,Behavioral Finance,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1523,ECO531,Economics of Financial Markets,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1524,FIN701,Doctoral Dissertation Seminar (1)(Zemi 5),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1525,FIN713,"Seminar in Investments, Modern Portfolio Theory and Capital Markets Research              ",3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1526,FIN722,Research Seminar in Behavioral Finance,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1527,FIN821,Research Seminar in Financial Markets,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1528,FIN823,Research Seminar in Corporate Finance,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1529,FIN801,Doctoral Dissertation Seminar (2)(Zemi 6),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1530,FIN730,Seminar in International Investments,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1531,ECO635,International Economics,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1532,FIN732,Empirical Methods in Finance,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1533,FIN714,Global Finance and Governance,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1534,FIN733,Topics in Assets Pricing,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1535,FIN639,Financial Risk Management and Derivatives,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1536,ECO641,Economics of Finance,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1537,FIN734,Quantitative Methods in Finance,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1538,MKT501,Master�s Thesis Foundation Seminar (Zemi 1),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1539,MKT511,Marketing Management,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1540,MKT512,International Business Environment and Trade,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1541,MKT513,Marketing Strategy,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1542,MKT514,Advanced Topics in International Marketing,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1543,MKT515,Contemporary Issues in Consumer Behavior,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1544,MKT516,Brand Management,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1545,MKT517,Integrated Marketing Communications,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1546,MKT518,Digital Marketing,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1547,MKT519,Sales Management and Retailing,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1548,MKT526,Services Marketing,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1549,MKT531,Entrepreneurial Marketing,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1550,MKT532,Cross-Cultural and Diversity Management,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1551,MKT534,International Business Strategy,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1552,MKT535,International Operations and Procurement,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1553,MKT701,Doctoral Dissertation Seminar (1)(Zemi 5),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1554,MKT711,International Business: Context and Strategy,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1555,MKT712,Contemporary Issues in Marketing Analytics,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1556,MKT713,Research Seminar in Marketing,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1557,MKT714,Research Seminar in International Business,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1558,MKT801,Doctoral Dissertation Seminar (2)(Zemi 6),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1559,MKT735,Seminar in Marketing Theory,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1560,MKT736,Marketing Models Seminar,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1561,MKT741,Strategic Marketing,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1562,MKT745,Seminar in Global Business Strategy,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1563,MKT748,Seminar in Consumer Behavior,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1564,ECO743,Macroeconomics Theory,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1565,MGT811,Innovation and Technology Management,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1566,PSY740,Cognitive Psychology,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1567,MGT501,Master�s Thesis Foundation Seminar(Zemi 1),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1568,MGT521,Strategic Management,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1569,MGT513,Change Management and Organization Development,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1570,MGT526,Managing People and Organizations,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1571,MGT523,Seminar in Organizational Behavior,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1572,MGT524,Management Information Systems,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1573,MGT632,Seminar in the Dark Side of Organizations,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1574,MGT634,Business Negotiations Management,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1575,HRM636,Managing Diversity at Work,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1576,MGT637,Decision Theory and Problem Solving,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1577,MGT638,Organizational Communication,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1578,MGT701,Doctoral Dissertation Seminar (1)(Zemi 5),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1579,MGT713,Seminar in Micro-Organizational Behavior,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1580,MGT722,Research Seminar in Strategic Management,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1581,MGT821,Advanced Topics in Organization Theory,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1582,MGT823,Contemporary issues in Organizational Behavior,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1583,MGT801,Doctoral Dissertation Seminar (2)(Zemi 6),3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
1584,ECO732,Microeconomic Theory and Empirical Analysis,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1585,MGT732,Strategic Leadership and Management of Change,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1586,MGT714,Leading Across Cultures,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1587,MGT730,Seminar in Corporate Strategy,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1588,MGT813,Socioeconomic Context of Business,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1589,MGT825,Social Psychology of Organizations,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1590,EPE501,Power System Analysis,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,1,0,0,PG,FALSE
1591,EPE502,Power System Operation and Planning,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,1,0,0,PG,FALSE
1592,EPE503,Transient and Modeling in Electrical Machines,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,1,0,0,PG,FALSE
1593,EPE504,Modern Electric Drives,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,1,0,0,PG,FALSE
1594,EPE505,Power Electronics and FACTs,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,1,0,0,PG,FALSE
1595,EPE506,Advanced High Voltage Engineering,1,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,1,0,0,PG,FALSE
1596,EPE507,Artificial Intelligence and its Applications in Power Systems,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1597,EPE508,Numerical Methods and Partial Differential Equations,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1598,EPE509,Computational Methods in Engineering,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1599,EPE510,Statistical Reasoning,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1600,EPE511,Power Electronics for Energy Systems,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1601,EPE512,Solar Energy and Photovoltaic Systems,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1602,EPE513,Energy Storage,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1603,EPE514,Power System Reliability,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1604,EPE515,Distributed Generation Systems,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1605,EPE516,Wind Energy Systems,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1606,EPE701,Project Based Learning on Electrical Power Engineering,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1607,EPE601,Advanced Control for Power Engineering,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1608,EPE602,Advanced Power System Protection,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1609,EPE603,Electrical Power System Transients,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1610,EPE604,Data Gathering and Processing,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1611,EPE605,Digital Protection System,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1612,EPE606,Power Quality,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1613,EPE607,Advanced Power System Protection,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1614,EPE608,Numerical Methods for Electromagnetic Fields,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1615,EPE609,Advanced Analysis of Electrical Machines,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1616,EPE610,Power System Modeling and Control,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1617,EPE611,Smart Distribution Systems,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1618,EPE612,Sustainable Energy Technologies,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1619,EPE613,Biofuels and Biomass,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1620,EPE614,Nuclear Energy,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1621,EPE702,Advanced Research Seminar on Electrical Power Engineering,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1622,EPE703,Research Seminar on Recent Topics in Electrical Power Engineering,3,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,3,0,0,PG,FALSE
1623,FIN637,Contemporary issues in International Finance,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1624,MKT630,Marketing and Sustainability,2,Faculty of International Business and Humanities,---,2,0,0,PG,FALSE
1625,EPE801,M. Sc. Thesis,18,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,18,0,0,PG,FALSE
1626,EPE802,Ph.D. Thesis,30,Faculty of Engineering and Applied Sciences,Electrical Power Engineering,30,0,0,PG,FALSE
1627,ADF211,Perspective Projection,3,Art and Design Programs,---,1,0,4,UG,FALSE
1628,ADF112,Design Basics & Fundamentals,3,Art and Design Programs,---,1,0,4,UG,FALSE
1630,ADF114,Design Thinking,3,Art and Design Programs,---,2,0,2,UG,FALSE
1631,ADF127,Drawing Still Life,3,Art and Design Programs,---,1,0,4,UG,FALSE
1632,ADF129,Understand � Explore � Decide,4,Art and Design Programs,---,2,2,3,UG,FALSE
1633,ADF225,Introduction to Intellectual Property,3,Art and Design Programs,---,2,0,2,UG,FALSE
1634,ADF316,Art & Culture in Museums,3,Art and Design Programs,---,1,0,4,UG,FALSE
1635,IPD211,Product Design Studio (1),4,Art and Design Programs,---,2,1,4,UG,FALSE
1636,ADF328,Nature Drawing & Painting,3,Art and Design Programs,---,1,0,4,UG,FALSE
1637,IPD221,Product Design Studio (2),4,Art and Design Programs,---,2,1,4,UG,FALSE
1638,IPD222,Design Communication,3,Art and Design Programs,---,2,0,2,UG,FALSE
1639,ADF413,Ergonomics in Design,3,Art and Design Programs,---,2,0,2,UG,FALSE
1640,IPD323,Materials Processing & Selection,3,Art and Design Programs,---,2,0,2,UG,FALSE
1641,IPD311,ndustrial Design Studio (1),4,Art and Design Programs,---,2,1,4,UG,FALSE
1642,IPD312,Product Visualization & Simulation,3,Art and Design Programs,---,1,0,4,UG,FALSE
1643,IPD313,Sustainable Design,3,Art and Design Programs,---,2,0,2,UG,FALSE
1644,IPD412,Design for Environment,3,Art and Design Programs,---,2,0,2,UG,FALSE
1645,IPD321,Industrial Design Studio (2),4,Art and Design Programs,---,2,1,4,UG,FALSE
1646,IPD322,Interactive Design,3,Art and Design Programs,---,2,0,2,UG,FALSE
1647,PWP424,Work Placement (1) Industrial Product,4,Art and Design Programs,---,0,8,0,UG,FALSE
1648,IPD431,Design for Manufacturing & Assembly,3,Art and Design Programs,---,2,0,2,UG,FALSE
1649,IPD422,Product Development,3,Art and Design Programs,---,2,0,2,UG,FALSE
